date,요일,포도_거래량(kg),포도_가격(원/kg),망고_거래량(kg),망고_가격(원/kg),체리_거래량(kg),체리_가격(원/kg),레몬_거래량(kg),레몬_가격(원/kg),블루베리_거래량(kg),블루베리_가격(원/kg),수박_거래량(kg),수박_가격(원/kg),딸기_거래량(kg),딸기_가격(원/kg),메론_거래량(kg),메론_가격(원/kg),사과_거래량(kg),사과_가격(원/kg),참외_거래량(kg),참외_가격(원/kg),감귤_거래량(kg),감귤_가격(원/kg),바나나_거래량(kg),바나나_가격(원/kg),복숭아_거래량(kg),복숭아_가격(원/kg),참다래(키위)_거래량(kg),참다래(키위)_가격(원/kg),자두_거래량(kg),자두_가격(원/kg),파인애플_거래량(kg),파인애플_가격(원/kg)
2020-05-27,수요일,134030.1,4235.515231280137,17483.0,8908.574043356404,49587.5,14080.293622384674,29792.5,3143.4018628849544,16179.1,23377.27376677318,2212356.1999999997,1358.2628376027335,74997.2,4800.877232750023,90715.0,3048.046629554098,539135.0,3143.677130959778,794066.0,2934.934249797876,46806.5,6547.692521337848,626256.3,1718.6366284858132,6836.7,10506.647944183598,26603.6,4464.039077418094,4639.8,11310.224578645631,102147.5,1565.4763944296237
2020-05-28,목요일,120323.29999999999,4267.960154018382,11266.0,8576.57109888159,47802.5,14413.160817948852,25712.0,2977.2370877411327,20222.899999999998,22827.586547923398,2183285.8000000003,1295.1267076440472,67707.0,5117.548259411878,99966.5,2920.609104049857,457252.0,3061.955114466421,708221.0,3028.0161418540256,47068.799999999996,6585.585143449589,423888.5,1631.3826395384635,8299.8,9596.680642907058,40285.9,5201.937154190424,4820.5,11611.639871382637,58368.0,1576.9094366776317
2020-05-29,금요일,110197.5,4132.068794664126,12954.0,8463.69461170295,39509.5,14355.319353573192,6487.0,3365.1117619855095,16033.1,22210.29058634949,2537293.5000000005,1260.6035549296917,74315.8,5205.62141563436,119542.5,2806.687579731058,521471.0,3251.7921993744617,712232.0,3297.298683575015,60569.5,5651.66923946871,452019.5,1684.039086809308,9276.5,9431.401929607071,39848.6,5165.00127984421,4491.0,12340.837230015586,57689.5,1470.4682827897625
2020-05-30,토요일,96407.90000000002,4153.342205358688,19426.0,8308.969679810563,38460.5,13980.352569519377,8399.0,2942.9991665674484,16281.300000000001,22058.426538421376,2176998.8,1250.190767215857,84331.09999999999,5603.274592647315,63115.0,2857.846312287095,207133.0,2844.003128424732,650339.5,3335.9417658007856,63479.0,5698.605995683612,463342.10000000003,1556.8297160996162,11585.0,9014.402244281398,38506.7,5320.694320728601,6074.0,12772.028317418504,75924.0,1483.6270481007323
2020-06-01,월요일,174463.60000000003,3803.0406285322547,26041.0,7686.708651741485,42173.5,14116.138333313575,5132.5,2653.6151972722846,26420.3,22223.42827295678,3521798.5,1296.7137642883317,89502.0,6146.489128734554,135537.5,3112.3173291524486,521092.0,3310.3947671428464,710641.0,3470.3823562108014,72485.0,5786.028005794302,823923.7,1574.1440135779565,17245.2,7969.1624336047125,39952.0,5094.189026832199,7586.5,12064.235154550846,86624.5,1366.442865471085
2020-06-02,화요일,130419.00000000001,4523.01804184973,16361.0,8635.382311594645,40383.2,13826.950068345253,8215.6,2907.61965042115,17186.5,21235.87408721962,2391716.0,1270.8209754000893,67080.8,6528.266955671369,100331.0,2947.567451734758,382599.0,3313.192637722524,537520.0,3598.8702559904746,71979.8,4866.705520159822,749249.0,1696.7002825495929,18270.8,7995.150732316046,38990.4,4433.948869465304,6460.0,11836.551083591332,92482.0,1423.504573863022
2020-06-03,수요일,119872.7,4479.935840270554,11406.0,8336.752586358058,35720.05,13675.899109883663,18032.8,3362.308127412271,18779.600000000002,21174.239493918933,2437120.3000000003,1250.698076742457,55642.7,6905.014853700486,120160.0,2971.123501997337,395725.0,3374.9888179922928,567356.0,3536.071919570781,59585.0,5707.162876562893,499086.2,1709.187374846269,22376.6,7009.372737591949,33918.9,4757.916677722449,5950.0,11354.655462184874,136126.0,1440.9045737037745
2020-06-04,목요일,137057.2,3704.496662707249,16480.0,7159.1498786407765,36534.5,13258.818377150365,23305.0,3067.7067582063933,16055.35,20558.048874674172,2548497.2,1215.0414369692066,45006.85,7591.097577368779,107838.5,2835.0969273496944,394235.2,3283.999221784356,512647.0,3507.2281316383396,54737.5,5552.324092258506,544508.0,1608.4482872611604,26209.1,6542.891591088592,39528.1,4895.886470637344,5380.0,11666.695167286245,64432.0,1375.5882170350137
2020-06-05,금요일,98392.69999999998,5084.964789054474,18053.0,8729.943499695342,33917.05,12871.829065322601,19949.0,3458.641535916587,20410.399999999998,21503.075343942306,2969078.4,1249.2430681520568,56299.0,8386.796923568802,111659.5,2703.388426421397,507296.5,3350.25560002878,535105.0,3562.069425626746,66117.8,5617.362344179631,494638.0,1605.1869973596852,37207.8,6203.703793290653,43883.7,4557.642131360847,5097.0,11866.548950362958,46307.5,1411.1310694811855
2020-06-06,토요일,99974.0,4747.43033188629,16475.0,7828.039453717754,24816.45,13815.912429054115,11022.1,3332.9066148918987,17336.35,20222.09403940276,2797114.7,1251.0703869240685,61383.45,8055.713551454016,74934.0,2740.586115781888,131607.0,2898.994354403641,532189.0,3857.08347974122,55564.0,5364.4420848031095,504006.95,1569.0283239149778,54271.8,6168.201902277057,36104.6,5413.530131894551,6846.0,13824.481449021327,74874.0,1611.1129363998184
2020-06-08,월요일,146134.4,4382.532073214794,10619.0,7881.440813635935,24277.5,13621.62248995984,7156.0,3174.8490776970375,26015.15,19956.734518155765,4366873.3,1327.8345991856463,72333.04999999999,8109.669922670205,158914.2,2884.5707306206746,486774.0,3542.424061268679,835195.0,3537.4074317973646,77424.2,5706.772921128019,696459.0700000001,1517.5746278959364,100674.0,5376.085583169438,46880.1,5283.144447217476,7729.0,12672.158105835166,55906.0,1313.520623904411
2020-06-09,화요일,109692.1,5339.3771748375675,25986.0,7697.08612329716,31703.25,14229.716196289024,9862.8,3345.643225047654,16889.6,19997.747726411522,3322850.8,1276.425556031586,40590.05,8682.687629111075,106952.0,2983.805632433241,323407.0,3410.8610512450255,732230.5,3065.2022826145594,67352.5,5430.215804907019,602811.6,1557.6531208092215,70048.4,5384.650613004723,58272.4,5132.30791935805,5776.5,12995.438414264692,60625.5,1511.260113318653
2020-06-10,수요일,56483.9,5058.02892505652,9682.0,5936.8932038834955,18813.5,13992.712679724666,16215.2,2761.4657851892052,12058.000000000002,20083.69713053574,1829859.0,1262.8716278139464,24604.2,8516.472797327286,89021.0,3009.2186113388975,205400.5,3390.591162144201,491459.0,2657.74404375543,46850.5,5326.464178610687,491939.0,1598.2246985906788,57336.0,5304.688851681317,19350.3,5589.675612264409,4071.5,13213.287486184452,77151.5,1621.345586281537
2020-06-11,목요일,109565.9,5213.043200484823,20513.0,8435.110417783844,31646.2,15766.13179465465,13066.1,3296.814657778526,26004.75,20038.727540160933,3244048.4,1272.5501684870053,33329.75,9004.239575754393,97530.0,2876.8333845996103,456186.5,3254.841526437104,735735.5,2470.641976634266,71734.4,5631.247741669269,537296.0,1523.5218575980466,150407.6,4868.141835917866,42739.0,4987.561009850488,9017.7,10447.908003149361,83966.0,1578.5659671771907
2020-06-12,금요일,68447.5,5922.935388436393,15573.0,8463.125794644577,17206.95,14866.127349704624,22376.5,3265.252832212366,19461.45,20470.78896998939,3263346.3,1297.388800569526,30061.75,10138.587474115779,112504.0,2838.245484604992,366450.2,3546.9203182315086,732926.7,2468.6065618840194,80145.8,5359.535496557523,681202.1,1489.5795829167291,107348.1,4993.669193958719,36614.1,4860.854151815831,6952.0,10668.426352128883,83778.0,1466.0250662465087
2020-06-13,토요일,53367.6,6563.983578051102,8879.0,8554.602995832864,14787.449999999999,15229.1422794329,11488.52,3705.7201449795098,24868.15,17961.53875539596,2609726.5,1271.0486903512685,45173.2,8951.775521769545,86902.0,2781.3944443165865,88876.0,3236.9468697961206,821600.0,2357.372322297955,58336.399999999994,5291.552615519642,370370.5,1531.5220299672894,234717.0,4025.0819071477567,19496.399999999998,5323.665907552164,21805.0,7035.622563632194,34920.5,1685.9552411907046
2020-06-15,월요일,81467.8,4911.176563010171,7501.0,9847.290094654047,3476.9,15270.295378066668,7254.6,3732.529705290436,14922.1,18866.867934137957,2369854.7,1393.2780089851078,29739.899999999998,8121.093883974056,103192.0,2965.5096325296536,265927.7,3714.305805675753,641708.0,2344.6494355688255,47488.5,5680.367878539015,607318.0,1300.8218923200036,209577.7,4029.748775752382,38822.5,4089.2132139867344,33590.4,5944.160533962084,48687.0,1461.8966048431819
2020-06-16,화요일,105997.09999999999,5173.86409628188,10047.0,8223.694237085698,46164.5,16512.857282110712,11445.8,3822.503451047546,36739.15,18105.784701061402,3067529.1999999997,1423.0469186731784,43974.65,6942.470832627434,149828.4,3180.416730072536,372438.0,3450.074106294202,909153.0,2067.7398413688347,63289.0,5609.5710155003235,533220.36,1453.675774871012,347109.1,3393.672162441146,58503.3,4220.923435088277,85518.8,4408.470885933853,60461.5,1643.9469745209763
2020-06-17,수요일,78153.1,5921.458201913935,6267.0,7258.816020424446,33569.4,16314.55134735801,19978.1,3583.721675234382,33167.049999999996,14892.87259493986,2878973.6,1412.028138083656,21415.300000000003,7502.047601481183,141354.0,3014.172220099891,404770.8,3372.75492698584,879479.0,1950.953689627609,69148.2,5578.8494855976005,594972.5,1467.9085503951862,337151.4,3120.356551982284,26633.7,4829.345152945329,101676.0,3777.94956528581,91979.5,1562.9891008322506
2020-06-18,목요일,68886.1,6170.556977387309,4776.0,8563.065326633166,21803.4,17204.818514543604,24978.3,3552.2369416653655,30433.65,13418.486773686363,2968492.5,1339.1440082802972,16278.15,7852.212935745156,109530.0,2976.2099881311055,297991.0,3436.5024111466455,883438.0,1831.1020128181037,66703.6,5569.163823241924,528604.7,1469.876056720646,346648.0,3206.137147769495,19204.8,5172.238190452387,133701.5,3496.771389999364,49356.0,1588.7744144582218
2020-06-19,금요일,68862.1,6527.737391104831,9334.0,7086.87593743304,14098.7,16933.485356805944,31981.1,3699.1832676174367,23141.5,16022.123457857097,2761167.9,1320.8665637464494,4901.2,9449.155308903943,103356.8,2874.878092200997,339220.5,3457.4048443416596,919962.0,1805.278045180127,55651.2,5520.131281984935,494770.0,1475.3847120884452,243055.30000000002,3791.642560355606,40478.600000000006,5131.745663140523,89258.5,4039.2265162421504,57971.0,1472.6100981525246
2020-06-20,토요일,44924.7,6644.075530832705,5099.0,9659.064718572268,11568.5,16984.061892207286,6969.0,3765.4928971157983,15148.6,15069.54702084681,1496477.2,1383.5890570200468,12314.8,9397.156267255661,75570.0,2852.420404922588,62133.0,3057.080456440217,679588.0,1698.9396516713068,35300.8,5481.354530208947,276295.0,1318.7079027850666,219665.0,4177.078733526051,16942.0,6158.690237280132,120655.3,3779.006226829654,39910.0,1625.6381859183161
2020-06-22,월요일,58162.2,7066.045644765845,19387.0,4810.2491360189815,5793.2,16719.533245874474,12258.4,3400.7602949814004,44589.399999999994,15226.535454614776,2281876.9000000004,1443.598523215691,9635.4,7883.108122132969,144734.0,2619.556911299349,261073.0,3769.7703707392184,834377.8,1685.4549389976578,38074.799999999996,6110.934528874742,624866.0,1269.0990068270637,310212.0,3873.310768119866,29969.4,5354.770866283609,273827.7,2963.1172814145534,39496.0,1477.6567753696577
2020-06-23,화요일,84312.5,7036.122164566345,6845.0,9694.95222790358,56512.0,15754.236445356739,10329.1,3957.5219525418474,41267.049999999996,11215.212378883396,2915512.2,1434.8225639391937,4936.6,8429.131385974151,166457.0,2807.793183825252,298501.0,3392.1460564621225,1208734.0,1471.6003107383428,60484.5,5853.962816920038,492560.5,1390.3503630518485,350010.6,3940.3227502252794,37072.6,5334.547077895804,268573.5,2920.9619005598097,47991.5,1567.4167300459455
2020-06-24,수요일,94356.70000000001,6381.3508738648125,4513.0,9642.215820961666,45106.9,13843.053945183552,13588.1,3327.6602321148653,37249.5,10607.911784050793,2464693.8,1429.6543132457266,4000.15,8780.24574078472,164733.0,2671.033976191777,342847.5,3496.7498085883667,1272046.0,1286.6172292511435,57730.0,5915.16421271436,528621.5,1411.6637480692707,367291.8,3914.262746949428,32972.95,4765.28245122138,285761.5,2870.3688215522384,84889.0,1621.470720588062
2020-06-25,목요일,55875.3,7557.988413485028,4625.0,8678.17945945946,33702.5,13077.492767598842,10310.0,3487.52861299709,29245.899999999998,11192.130862787606,1956809.5,1415.7571955778014,3581.9999999999995,8450.33500837521,123305.5,2639.8777832294586,206689.5,3846.1568681524705,1116522.0,1222.2834838901517,53968.2,5687.700534759359,531476.1,1338.440242185867,326173.7,4050.91826839503,27432.199999999997,6013.910295200531,250766.5,2864.421563486351,71744.0,1583.0278490187334
2020-06-26,금요일,74106.7,6408.360445141938,4478.0,10027.755694506475,33729.4,12488.68198070526,7345.0,3503.8407079646017,26424.8,14015.214911749568,1959742.3,1493.9966081254663,2338.6,8431.283673992988,134475.0,2346.085294664436,299941.5,3710.6057681247844,1175080.0,1201.0728563161656,61629.5,5517.779634752837,493925.4,1344.854587352665,276415.7,4179.623805738965,42948.3,5384.571217021396,165214.0,3541.2088563923153,44841.5,1677.713635806117
2020-06-27,토요일,83841.2,7030.954232525298,3879.0,8689.97035318381,18973.0,13027.923891846307,14192.0,3259.794250281849,36265.950000000004,11198.751170174777,2226133.4,1518.5647499830873,5420.05,7079.528786634809,114041.0,2341.254811865908,84591.0,3480.082278256552,1245136.0,1203.053786895568,66047.7,5885.579664394067,462691.2,1287.2516486157506,563845.2,3686.17374059405,17876.0,5350.743454911613,361577.6,3195.793102227572,54055.5,1599.4816438660266
2020-06-29,월요일,84726.6,7507.133237967769,3646.0,11612.781130005485,18302.6,13314.945963961405,22775.0,3406.022392974753,53775.9,10757.457522793668,3125423.5,1557.7466068198437,2930.3,6900.2115824318325,162960.0,2319.091740304369,288261.5,4010.881612702355,1342358.0,1241.2291072873256,77270.1,6028.277820269418,421838.58,1422.9884663465348,764046.1499999999,3189.805694328805,37011.3,4562.855938591727,662818.8,2591.089857439167,28730.0,1699.1372781065088
2020-06-30,화요일,45849.8,6983.259250858237,5597.0,10702.045738788636,13472.5,14150.212655409166,10086.8,3054.331403418329,25457.5,12089.066090543061,1299354.4,1487.5327554976534,657.0,7016.8949771689495,75567.0,2608.9586724363808,69151.0,3625.9432256944947,653321.0,1206.7926792495573,37306.0,5840.178255508497,528342.0,1305.3922270044782,350686.9,3151.153721453524,10443.3,5799.405360374594,290297.0,2431.395811875424,40336.0,1509.3980563268544
2020-07-01,수요일,67675.3,7356.750542664753,4586.0,11065.743567378979,22323.0,13253.026026967702,14049.7,3345.7639664903877,18315.5,11382.069831563429,1930953.0,1501.0341629236962,226.25,7781.215469613259,138548.0,2462.2103530906256,254092.5,4126.113993919537,1071299.0,1176.3889446363714,74442.0,6097.709357620698,706150.5,1360.7857503464204,379034.60000000003,3194.6363208002645,35452.799999999996,5427.593871288023,258163.3,2803.853103830018,132099.0,1668.652904261198
2020-07-02,목요일,53480.8,7628.581752703773,6023.0,11616.868670097958,21723.0,13619.131795792478,47125.3,2269.631174761752,16682.4,12425.232580444059,1202009.2,1515.4340166447978,731.0,8632.421340629275,118753.0,2278.690980438389,124228.0,3778.9081366519626,793096.0,1114.521949423525,41136.5,6072.994299466411,398797.5,1428.10223233596,493082.5,3085.4145097422843,25055.7,4976.211001887794,320931.0,2807.2302145944145,52403.5,1721.864646445371
2020-07-03,금요일,65519.5,8164.015751035951,3652.0,12794.08543263965,25699.1,13775.661404484983,27950.9,2837.8374220508103,38029.5,12233.285870179729,2195498.1,1530.5559590327132,340.0,7344.411764705882,172248.5,2306.545020711356,254499.8,4088.7433310360166,1052823.5,1162.650377769873,69164.0,5821.366028569776,457169.0,1452.184723811107,673277.8999999999,3022.4021462757064,22291.600000000002,4894.133216099337,436077.6,2835.9609619939206,50951.0,1612.4554964573806
2020-07-04,토요일,63842.9,7937.331324234958,4254.0,11113.704748472026,11360.0,14077.020246478873,10738.0,2462.3393555596945,23012.4,11540.841024838783,1392117.7,1415.8077725755518,235.0,8901.27659574468,71947.0,2043.7481757404755,36318.5,3846.3785673967814,716578.0,1161.202688332603,38295.0,5636.900378639509,227720.0,1380.869488845951,558674.5,3197.0727677744376,15817.3,4520.556605741815,398803.0,2712.9315978064355,20066.5,1696.469239777739
2020-07-06,월요일,92292.0,7875.249588263338,7752.0,10547.821207430341,16612.6,13348.99714674404,28103.1,2671.545843696959,41288.55,12186.352342235316,2890734.9000000004,1449.4454759583798,340.5,8654.743024963289,178204.0,2383.956757424076,263663.3,4498.282847859372,1119743.0,1232.1593258453056,82240.4,5909.362843565937,590081.0,1323.0445650681856,1174412.3499999999,2983.560699101981,32053.600000000002,5323.7430429031365,665832.13,2533.5575199712875,25470.0,1595.2894385551629
2020-07-07,화요일,93040.5,7728.044937419726,8274.0,10403.307952622674,30352.0,13355.95413811281,47840.0,3016.9877090301,27712.75,11210.489973026855,2082127.2,1370.1092416447948,792.0,6020.580808080808,127897.0,2274.216283415561,218014.8,4397.617959881623,828517.0,1207.63507568342,62006.0,5936.4668257910525,526398.41,1467.888514328909,892894.3999999999,2870.227139961904,16848.4,5323.428337408893,534122.1,2430.9331143571853,44348.0,1465.6895463155047
2020-07-08,수요일,85420.1,7833.239483447104,2911.0,11801.63174166953,29531.0,13171.971826216519,14923.8,2661.2122917755532,24728.45,12488.631151568336,2006037.4000000001,1368.1677869016798,101.5,4901.477832512315,127435.0,2242.271573743477,250386.0,4466.661874066442,760150.0,1257.7361823324343,57626.0,5866.383750390449,388579.39999999997,1432.2118722711498,842708.0,2955.1046151217265,21198.9,5265.443018269815,493767.8,2496.72789517664,76131.5,1948.0149478205474
2020-07-09,목요일,60340.4,7799.0207224347205,4541.5,12519.150060552682,22275.0,12384.547250280584,27659.6,2947.3789208809962,16359.5,11729.264341819739,1359957.1,1325.3341594378232,31.0,14306.451612903225,88399.0,2220.358035724386,144353.1,3942.686301852887,494117.0,1313.725696545555,37784.1,5870.144584626867,309085.2,1338.8427527426095,684551.6,2907.2733596707685,23126.300000000003,4364.088937702961,317523.52,2474.1517730718024,34285.5,1932.3002435431888
2020-07-10,금요일,93491.1,7452.744806724918,11729.0,9537.95472759826,35272.0,12030.905534134725,19462.6,2890.599406040303,20742.6,11592.526491375238,2218757.8,1315.4523238183097,86.0,12473.255813953489,133789.5,2410.8212677377524,318796.3,4342.697327415657,723474.5,1355.5708169396432,56890.8,6050.948483761873,504126.3,1476.5519989732732,1150593.85,2828.2180284554797,32697.1,5110.170320915311,489654.6,2530.2412557749894,69246.0,1785.0304710741414
2020-07-11,토요일,72669.9,7624.567117885123,3840.0,11570.143229166666,19132.6,11519.735948067697,9617.0,2652.1129250285953,11038.0,13128.284109440116,1346152.7999999998,1299.8077707077534,15.0,25000.0,70451.0,2204.912492370584,39781.0,3676.2876750207383,500527.0,1574.8433191416248,37817.0,6077.539201946214,337259.3,1249.606756581657,662423.7,3420.4800794416024,18383.6,4051.505145890903,259426.5,3223.2229552493673,16992.0,1779.4550376647835
2020-07-13,월요일,105284.70999999999,7654.000091751215,3037.0,11194.486005926901,18070.0,11700.9092418373,10231.3,2325.572507892448,19090.5,12592.786988292606,2166971.3,1262.0946151894123,15.0,24133.333333333332,89113.6,2269.307827312554,205843.4,3881.816468247221,645845.0,1499.610705355,48745.9,6001.246463805161,362411.6,1265.8996842264432,1771584.3,2775.2627690367317,15598.0,4608.77035517374,468311.8,2936.5823154573513,35718.0,1576.6649868413685
2020-07-14,화요일,75144.0,8084.402879804109,27718.0,3175.101991485677,22838.0,11567.1643751642,8668.1,2032.4477105709439,9061.369999999999,13412.702494214453,2601043.9,1304.766543156,30.0,4110.0,126377.8,2436.9563325204267,177746.8,4347.477141641932,485615.0,1522.7282312119683,60905.4,6027.709201482955,433659.5,1559.9861734840354,714425.05,2984.328027131747,18096.0,4257.858090185677,181283.2,3406.2380849411306,23788.0,1696.5171515049606
2020-07-15,수요일,115066.90000000001,7445.4227931751,3113.5,10572.346234141642,25616.0,11928.635618363523,17721.0,2442.41916370408,30031.300000000003,14985.940002597288,3034774.4,1305.6504796534464,0.0,0.0,138352.3,2277.9548081238986,249457.8,4348.284479378877,593273.0,1523.1072221388804,56032.5,5742.783206174988,403542.7,1448.5458663977813,1056401.2,3059.576882343564,25312.899999999998,5120.491923090599,203184.5,4157.673936742222,68855.5,1829.3484180639164
2020-07-16,목요일,148873.37,7229.093154806666,2743.0,10241.086401749908,30295.5,11676.835173540625,24041.0,2789.9321991597685,7883.5,15029.05435403057,3141405.8000000003,1123.4935741189502,0.0,0.0,152307.9,2290.1699780510403,272315.0,4003.763288838294,660519.0,1451.6871732682935,51142.0,6038.477963317821,695052.7,1398.0861882847157,1429792.5,3004.8414437759325,28512.699999999997,5019.762421657718,324590.7,4144.427859455,97618.5,1835.0308599292143
2020-07-17,금요일,175788.30000000002,7029.965020425136,3445.6,11946.00940329696,16535.0,11864.26912609616,14199.2,2226.0979491802354,14016.5,13177.84396960725,3093722.6,972.3716224589755,38.0,22468.42105263158,160939.0,2111.928718334276,446522.69999999995,3352.734161107599,537415.0,1458.5192021063797,48193.8,6048.221970460931,572865.96,1419.0767243353052,1572064.2,2931.6918927356783,31400.1,4701.517511090729,425701.3,3779.862264926135,62388.0,1706.8186189651856
2020-07-18,토요일,163404.5,6344.9076983804,1631.0,9536.051502145923,12037.0,11901.441389050427,9024.0,2526.6666666666665,11168.5,12340.824640730627,1688950.2,776.8212763170874,0.0,0.0,75428.0,1977.9120485761255,116667.3,2958.381483071949,373364.0,1615.6621152548184,35552.0,6168.0046129612965,258923.0,1403.7412667086353,1225440.7000000002,2769.3530906881088,12963.8,5085.507335812031,383207.9,3075.952400772531,31418.0,1748.21917372207
2020-07-20,월요일,239368.31,6184.241264016945,2074.0,15300.819672131147,12455.0,9655.838619028502,14495.0,2127.326664367023,13448.380000000001,12341.729635837179,3052030.6,793.2900030556705,33.0,25000.0,130627.0,2114.228298896859,574977.0,3161.9416950591067,618846.0,1523.4645824647812,77033.2,6042.128848340716,520388.5,1328.2373265358478,2171671.2,2499.1639111850814,35576.6,4179.289757874558,610784.8,3041.0247275308748,32870.0,1561.2619409796166
2020-07-21,화요일,199289.2,5965.790168257989,4336.0,8079.566420664207,35806.0,12377.123387141819,12253.3,2146.896917565064,13685.400000000001,14237.856913206773,2274402.3,739.3279588224125,0.0,0.0,103158.5,2319.1538263933658,310210.0,3041.0485477579705,504670.0,1420.523827451602,61560.0,6124.139863547758,504119.7,1420.344910147332,1379265.3,2484.617143634368,14633.1,5095.040695409722,280118.0,3084.372443041861,32094.0,1821.377516046613
2020-07-22,수요일,142684.21,5779.2033890785815,611.0,14376.432078559737,20952.0,11381.610347460863,9025.6,2138.648954086155,5498.8,13731.714192187386,1297353.0999999999,718.1071159424524,0.0,0.0,83485.5,2152.436602763354,263525.3,2856.1384428743654,354888.0,1263.3411019814703,32566.7,6280.250992578309,291002.5,1362.5802183830035,1015263.4,2492.7128467351426,17090.3,4844.340941937825,154731.7,3304.4650837546537,50805.0,1973.3392382639504
2020-07-23,목요일,185647.8,5501.891969632821,2698.0,16359.043736100815,21205.0,11722.28861117661,17241.1,2103.8825828978433,4832.5,13692.31246766684,1559517.6,645.4981591743498,26.0,23500.0,111708.0,2204.611129014932,233913.8,2902.235225112841,386150.0,1136.9654020458372,61446.4,5723.683486746172,357054.9,1301.4860179765071,1204503.5999999999,2443.0570402612334,16034.4,4902.056204161054,153994.0,3626.1539410626388,63788.0,1804.258951526933
2020-07-24,금요일,176474.3,5451.260778481626,1303.0,17353.031465848042,22244.6,11073.231256125082,12112.5,2317.4414860681113,2954.15,14730.260819525074,1760494.6,631.17275054408,28.0,25000.0,123903.0,2112.393977546952,230267.59999999998,3275.3548480116183,437225.0,1054.208105666419,68740.1,5781.972240366249,478583.1,1382.1523660154319,1264584.8,2352.299497827271,28757.0,4770.814062663004,141231.5,3897.6464882126156,40387.0,1917.498204867903
2020-07-25,토요일,230076.2,5267.917498637407,1336.0,20117.51497005988,21707.0,11138.257244206938,7231.5,2152.987623591233,3778.7999999999997,17816.343812850642,1465503.0,657.2287467169975,80.0,2207.5,63243.5,2022.551724683169,150723.2,2797.2157570964523,388335.0,1196.9505195256672,51729.5,5752.948704317652,236875.5,1337.9647536364039,1756462.8,2273.352381843783,10594.3,4422.5329658401215,172069.80000000002,4217.37184561149,13520.0,1772.6331360946745
2020-07-27,월요일,326175.10000000003,5407.148736982068,2143.0,17119.738684087726,30178.0,11272.522035920207,8862.0,2015.5698487925977,6990.83,14821.780818586634,2167387.9,960.7911970902856,545.0,2911.559633027523,150033.0,2180.1163743976326,699474.3,2656.2592506972733,379467.0,1542.721704390632,80125.7,5842.250738527089,624606.5,1257.7835485221497,2351973.9,2354.2170259627455,24318.6,5487.021045619403,287154.8,4082.043901059638,27657.0,1487.4642947535885
2020-07-28,화요일,262828.22,5400.288332812968,2510.0,9427.569721115538,15081.0,11748.090312313507,8792.8,2231.0779273951416,4866.7,13470.450202395874,1226517.5,898.3258697898725,35.0,25000.0,112140.0,2295.8053326199392,334488.84,2627.832498088725,254915.0,1672.3194005845085,48451.2,5892.283163265306,231945.5,1392.9686930766063,1698237.6,2062.831255178898,17530.499999999996,5960.379909300934,273240.0,3518.1042307129264,31503.0,1757.6056248611244
2020-07-29,수요일,224674.40999999997,5567.268074721995,1738.0,10952.819332566169,17231.0,10848.807382043991,15957.5,1784.8497571674761,2747.5,12947.079162875341,1229724.1,868.682991575102,0.0,0.0,90995.0,2282.016671245673,251225.1,3012.0185443253877,265305.0,1640.7221311320932,48656.8,5721.32137748475,351665.5,1280.6163811917859,1165149.8,2188.4625564884445,10940.3,5507.106752100034,199698.0,3580.151028052359,39429.0,1926.601232595298
2020-07-30,목요일,240482.66000000003,5728.149306066391,2113.0,12367.16990061524,22937.0,11136.199154204996,21226.5,2594.6232303959673,3096.5499999999997,14296.407291986245,1649873.0,808.2536837683871,190.0,5378.9473684210525,110348.0,2137.973773879001,303805.7,2924.8308376044292,381068.0,1453.075067966872,69419.5,5477.7984572058285,401128.10000000003,1411.7298189780272,1203264.9,2254.4307076521554,11531.9,5438.990972866571,167420.0,3570.878688328754,61312.0,1837.3633220250522
2020-07-31,금요일,301666.6,5827.697928773024,3294.0,15555.555555555555,20961.5,11352.05018724805,24764.0,2010.7385721208204,2839.35,16275.168612534559,2057057.9,803.2106135661033,86.0,13011.627906976744,125612.0,2016.308497595771,324168.45,2945.9464053334,385814.0,1581.8126221443495,70131.0,5564.313926794142,630373.5,1359.501000597265,1636245.9,2622.1966270473163,22633.0,4949.65581230946,170956.0,4126.747233206205,71676.0,1704.4701155198393
2020-08-01,토요일,115969.0,5069.082858350076,60.0,7800.0,1965.0,11481.933842239187,175.0,2977.1428571428573,697.0,10131.850789096126,523313.7,1006.8615058233713,860.0,3152.7906976744184,30206.0,1788.5790902469707,309079.0,2017.8864529780412,91675.0,1371.4348513771474,9980.0,4970.090180360721,75065.0,1518.908945580497,651881.2,2125.590951234673,3173.5,5152.670553017174,91966.0,3642.803971032773,3329.0,1947.3054971462902
2020-08-03,월요일,488100.13,5646.58665425883,3508.0,18954.067844925885,11278.0,12006.641248448306,24304.9,2030.2655020181114,5200.35,11711.596334862075,2883754.4,903.4042926817901,638.0,3188.871473354232,131840.0,2131.0276850728155,897551.0,2124.118105823513,350038.0,1600.2824693319012,95164.0,5841.15568912614,672175.0,1374.2545170528508,2560033.9,1999.5693064845743,63199.3,3916.7498690650054,315599.0,3540.0147972585464,62596.0,1672.594095469359
